Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
SRR27013329_Genome_Sequencing_of_Listeria_monocytogenes_SA_outbreak_2017_1	(1.0, 55.10332779007815)	(2.0, 20.685330660249793)	(3.0, 9.751444043219044)	(4.0, 5.241497394669454)	(5.0, 2.8762968536079554)	(6.0, 1.634336756800359)	(7.0, 1.1345723616898526)	(8.0, 0.662054602805161)	(9.0, 0.45513689482177394)	('>10', 2.144618083643169)	('>50', 0.11348290839223957)	('>100', 0.029787755975433764)	('>500', 0.0)	('>1k', 0.16811389404758975)	('>5k', 0.0)	('>10k+', 0.0)
SRR27013329_Genome_Sequencing_of_Listeria_monocytogenes_SA_outbreak_2017_2	(1.0, 60.825815058623924)	(2.0, 18.497615940988332)	(3.0, 8.788732481963669)	(4.0, 4.263593837586779)	(5.0, 2.488446089267451)	(6.0, 1.322455728301484)	(7.0, 0.8749499758283147)	(8.0, 0.5522794864154696)	(9.0, 0.4167864690330982)	('>10', 1.726659474999058)	('>50', 0.07614216974748908)	('>100', 0.0)	('>500', 0.0)	('>1k', 0.1665232872449048)	('>5k', 0.0)	('>10k+', 0.0)
SRR27013331_Genome_Sequencing_of_Listeria_monocytogenes_SA_outbreak_2017_1	(1.0, 53.515770452026224)	(2.0, 20.585020628473366)	(3.0, 9.934758620338307)	(4.0, 5.460698206520244)	(5.0, 3.125971304603569)	(6.0, 1.8222663551364986)	(7.0, 1.2701766550766003)	(8.0, 0.7459301890750382)	(9.0, 0.5081227667128313)	('>10', 2.543932733516628)	('>50', 0.274135549792893)	('>100', 0.051365291617610546)	('>500', 0.0)	('>1k', 0.16185124711019513)	('>5k', 0.0)	('>10k+', 0.0)
SRR27013332_Genome_Sequencing_of_Listeria_monocytogenes_SA_outbreak_2017_1	(1.0, 54.92195136454471)	(2.0, 20.355611971368287)	(3.0, 9.856988032735531)	(4.0, 5.030518698868978)	(5.0, 2.8772422074544344)	(6.0, 1.6437993245776075)	(7.0, 1.1133271450578432)	(8.0, 0.7107585546871255)	(9.0, 0.4749724700085152)	('>10', 2.5477239015495763)	('>50', 0.300576983986877)	('>100', 0.03248170633406574)	('>500', 0.0)	('>1k', 0.13404763882640564)	('>5k', 0.0)	('>10k+', 0.0)
SRR27013332_Genome_Sequencing_of_Listeria_monocytogenes_SA_outbreak_2017_2	(1.0, 62.490212853819074)	(2.0, 17.92895106852799)	(3.0, 8.035375671469346)	(4.0, 3.930510822441227)	(5.0, 2.312218849531469)	(6.0, 1.288703574607805)	(7.0, 0.7917120509857432)	(8.0, 0.5462881072712659)	(9.0, 0.39325114794416155)	('>10', 1.9933511611399688)	('>50', 0.13301168303783964)	('>100', 0.02655383644966899)	('>500', 0.0)	('>1k', 0.12985917277440864)	('>5k', 0.0)	('>10k+', 0.0)
SRR27013333_Genome_Sequencing_of_Listeria_monocytogenes_SA_outbreak_2017_1	(1.0, 51.51121527718351)	(2.0, 20.27670008387029)	(3.0, 10.294590310807445)	(4.0, 5.556938556420913)	(5.0, 3.396012072514377)	(6.0, 2.231376850734924)	(7.0, 1.3320631118795037)	(8.0, 0.9688197423908067)	(9.0, 0.6157474985530531)	('>10', 3.2738941581832477)	('>50', 0.34793603973737414)	('>100', 0.07661487100640804)	('>500', 0.0)	('>1k', 0.11809142671815)	('>5k', 0.0)	('>10k+', 0.0)
SRR27013334_Genome_Sequencing_of_Listeria_monocytogenes_SA_outbreak_2017_1	(1.0, 48.888879255350645)	(2.0, 20.52193381585039)	(3.0, 10.7340067485977)	(4.0, 6.120841978245287)	(5.0, 3.6952520185587376)	(6.0, 2.362783502882531)	(7.0, 1.5387884311322735)	(8.0, 1.1281980537584195)	(9.0, 0.7428945927714958)	('>10', 3.5992832619179396)	('>50', 0.41156811848114416)	('>100', 0.09284131848891691)	('>500', 0.0)	('>1k', 0.16272890396449358)	('>5k', 0.0)	('>10k+', 0.0)
SRR27013334_Genome_Sequencing_of_Listeria_monocytogenes_SA_outbreak_2017_2	(1.0, 55.572324277083965)	(2.0, 18.913611909842622)	(3.0, 9.277456364643573)	(4.0, 5.229682982122035)	(5.0, 3.073147962091376)	(6.0, 1.9194523934405998)	(7.0, 1.176314712426241)	(8.0, 0.8089585363221121)	(9.0, 0.6685088243058271)	('>10', 2.802366979874698)	('>50', 0.33244214014070517)	('>100', 0.06681470404202852)	('>500', 0.0)	('>1k', 0.15891821366421027)	('>5k', 0.0)	('>10k+', 0.0)
SRR27013335_Genome_Sequencing_of_Listeria_monocytogenes_SA_outbreak_2017_1	(1.0, 54.577303002414254)	(2.0, 20.672702150596685)	(3.0, 9.758857473979166)	(4.0, 5.118714843227334)	(5.0, 2.8422549980956053)	(6.0, 1.751290249966416)	(7.0, 1.1021082748323883)	(8.0, 0.7565093229491598)	(9.0, 0.5246472040350112)	('>10', 2.4983863643027773)	('>50', 0.21197321544244757)	('>100', 0.03125322591216729)	('>500', 0.0)	('>1k', 0.1539996742465953)	('>5k', 0.0)	('>10k+', 0.0)
SRR27013335_Genome_Sequencing_of_Listeria_monocytogenes_SA_outbreak_2017_2	(1.0, 60.97435784780075)	(2.0, 18.28259213823672)	(3.0, 8.497047669114982)	(4.0, 4.386128563688995)	(5.0, 2.323928753241666)	(6.0, 1.401972843147099)	(7.0, 0.8428135655470869)	(8.0, 0.5474152467282082)	(9.0, 0.4367997670471097)	('>10', 2.02929786450021)	('>50', 0.11715412053689431)	('>100', 0.012263083755386298)	('>500', 0.0)	('>1k', 0.148228536654912)	('>5k', 0.0)	('>10k+', 0.0)
SRR27013336_Genome_Sequencing_of_Listeria_monocytogenes_SA_outbreak_2017_1	(1.0, 53.877756103416274)	(2.0, 20.498330125856132)	(3.0, 9.804001921137884)	(4.0, 5.184376127681977)	(5.0, 2.9502291010817916)	(6.0, 1.8354246418678988)	(7.0, 1.2463080101228299)	(8.0, 0.8221549198835387)	(9.0, 0.5516014117496897)	('>10', 2.7266046163590953)	('>50', 0.32579276535047375)	('>100', 0.06267563373372044)	('>500', 0.1147446217586574)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR27013336_Genome_Sequencing_of_Listeria_monocytogenes_SA_outbreak_2017_2	(1.0, 62.7198545165898)	(2.0, 17.467514209770734)	(3.0, 8.027652965286526)	(4.0, 4.113502796122942)	(5.0, 2.2394157369121324)	(6.0, 1.3432004971261147)	(7.0, 0.8037418598674952)	(8.0, 0.5667328500676981)	(9.0, 0.387620033486104)	('>10', 2.0464715907866333)	('>50', 0.1584227855787634)	('>100', 0.014588399585259032)	('>500', 0.11128175881978586)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR27013337_Genome_Sequencing_of_Listeria_monocytogenes_SA_outbreak_2017_1	(1.0, 56.22444841086993)	(2.0, 16.965931906415683)	(3.0, 7.424851254329272)	(4.0, 3.7429832201851725)	(5.0, 2.0869785013373656)	(6.0, 1.3700903085762404)	(7.0, 0.8972613547142861)	(8.0, 0.6395645620181847)	(9.0, 0.5081054639594647)	('>10', 6.236558947613025)	('>50', 1.755238607615946)	('>100', 2.056851531205416)	('>500', 0.09113593116001587)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR27013337_Genome_Sequencing_of_Listeria_monocytogenes_SA_outbreak_2017_2	(1.0, 64.41486825961735)	(2.0, 14.303095040037666)	(3.0, 5.956341838523525)	(4.0, 2.7792762002851266)	(5.0, 1.572971555713156)	(6.0, 0.9946603248375202)	(7.0, 0.5910832885901369)	(8.0, 0.4932026788807471)	(9.0, 0.4684427701511786)	('>10', 5.2217404621227255)	('>50', 1.5654612144001674)	('>100', 1.5529266513290487)	('>500', 0.08592971551164338)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR27013338_Genome_Sequencing_of_Listeria_monocytogenes_SA_outbreak_2017_1	(1.0, 54.45770119195503)	(2.0, 19.32802435356284)	(3.0, 8.327610875084487)	(4.0, 4.057971444108925)	(5.0, 2.068503077271841)	(6.0, 1.3038117461694838)	(7.0, 0.8066066567197888)	(8.0, 0.5450569930799913)	(9.0, 0.4605627244577902)	('>10', 5.071864932234824)	('>50', 1.6914295770556513)	('>100', 1.8808564282993216)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR27013339_Genome_Sequencing_of_Listeria_monocytogenes_SA_outbreak_2017_1	(1.0, 57.104122790779336)	(2.0, 20.24195558408386)	(3.0, 9.354685321292209)	(4.0, 4.813792887496647)	(5.0, 2.4422177599640578)	(6.0, 1.533015009074518)	(7.0, 0.9093039984324276)	(8.0, 0.6096786645810384)	(9.0, 0.4415412923936518)	('>10', 2.3017363105847144)	('>50', 0.14093872871925384)	('>100', 0.0)	('>500', 0.10701165259826997)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR27013339_Genome_Sequencing_of_Listeria_monocytogenes_SA_outbreak_2017_2	(1.0, 64.92466492601974)	(2.0, 17.83794072170533)	(3.0, 7.5535074439349925)	(4.0, 3.5846811003923382)	(5.0, 1.8851321994174535)	(6.0, 1.015730656746385)	(7.0, 0.6503873343504256)	(8.0, 0.41247662537626845)	(9.0, 0.2901522883043707)	('>10', 1.6606534557782937)	('>50', 0.08072373569434639)	('>100', 0.0)	('>500', 0.10394951228008817)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR27013340_Genome_Sequencing_of_Listeria_monocytogenes_SA_outbreak_2017_1	(1.0, 59.3682574075749)	(2.0, 21.00102151588962)	(3.0, 8.896839127108088)	(4.0, 4.2963354794278885)	(5.0, 2.2328515285217247)	(6.0, 1.2553617175675706)	(7.0, 0.7229863088956721)	(8.0, 0.5162584799911618)	(9.0, 0.30810834729866193)	('>10', 1.347772987986291)	('>50', 0.05420709973839197)	('>100', 0.0)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR27013341_Genome_Sequencing_of_Listeria_monocytogenes_SA_outbreak_2017_1	(1.0, 46.883484150967966)	(2.0, 20.576383019568354)	(3.0, 11.096092523933727)	(4.0, 6.408257725938681)	(5.0, 4.021270248505517)	(6.0, 2.5021280305203932)	(7.0, 1.7104845894201952)	(8.0, 1.2447752305811106)	(9.0, 0.8460407089821814)	('>10', 3.972477223316805)	('>50', 0.4357830434254898)	('>100', 0.1294693397119273)	('>500', 0.0)	('>1k', 0.17335416512764387)	('>5k', 0.0)	('>10k+', 0.0)
SRR27013342_Genome_Sequencing_of_Listeria_monocytogenes_SA_outbreak_2017_1	(1.0, 51.90911271400749)	(2.0, 20.78420606445243)	(3.0, 10.126298053031233)	(4.0, 5.697324155071366)	(5.0, 3.2283797313643494)	(6.0, 1.9937516988215314)	(7.0, 1.2865484409682657)	(8.0, 0.8268553220746946)	(9.0, 0.6507017788188532)	('>10', 3.052859691685798)	('>50', 0.2962818481042492)	('>100', 0.0389056972258105)	('>500', 0.10877480437393765)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR27013342_Genome_Sequencing_of_Listeria_monocytogenes_SA_outbreak_2017_2	(1.0, 56.64610337150635)	(2.0, 19.394468358635233)	(3.0, 9.502553507776703)	(4.0, 4.925762249361285)	(5.0, 2.813684531161429)	(6.0, 1.6243607470085006)	(7.0, 1.0629912603850111)	(8.0, 0.739944931682531)	(9.0, 0.4748076756225291)	('>10', 2.4922380412526492)	('>50', 0.19122317345104523)	('>100', 0.0243207291128213)	('>500', 0.10754142304389705)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR27013343_Genome_Sequencing_of_Listeria_monocytogenes_SA_outbreak_2017_1	(1.0, 44.91507442377554)	(2.0, 17.41144606845913)	(3.0, 8.606751419970522)	(4.0, 4.798117872638923)	(5.0, 2.874535703293201)	(6.0, 1.7085703811669846)	(7.0, 1.2061089930041797)	(8.0, 0.9030701079797804)	(9.0, 0.649875298424299)	('>10', 7.1349515767339735)	('>50', 3.441063838801023)	('>100', 5.480569920448131)	('>500', 0.6220754908560656)	('>1k', 0.24778890444824686)	('>5k', 0.0)	('>10k+', 0.0)
SRR27013343_Genome_Sequencing_of_Listeria_monocytogenes_SA_outbreak_2017_2	(1.0, 49.291543781709535)	(2.0, 16.337018066237892)	(3.0, 8.056805483701055)	(4.0, 4.226941151973156)	(5.0, 2.5457386182852857)	(6.0, 1.5354433189560666)	(7.0, 1.0651675419965885)	(8.0, 0.6820999727072121)	(9.0, 0.5686130544990324)	('>10', 6.685663996421873)	('>50', 3.256860043682413)	('>100', 4.927555627936235)	('>500', 0.5736875177043247)	('>1k', 0.24686182418933986)	('>5k', 0.0)	('>10k+', 0.0)
